x,y
2.383551689977879140e-01,-4.254153619826487875e-01
5.620012851671158938e-01,-2.219607606473998351e-01
-2.998786172815007256e-01,8.978457945774047655e-01
5.684216320729335026e-01,7.342248115555933818e-01
5.327357113299936442e-01,-2.469591174295540648e-01
-9.443706298462087867e-01,-1.158853136724224409e-01
2.829231868891934898e-01,-4.802282343816763333e-01
1.128040296484573851e-01,9.833403310062934777e-01
-5.003714728721677663e-01,1.565787591234346909e-01
4.092744650479709367e-01,-9.255825729484943309e-01
3.754593414889359493e-02,5.169951176634890455e-01
-2.363359952657245189e-01,4.607862273128505159e-01
5.337331726593274039e-01,-7.629902082329358404e-01
2.026615424959183620e-01,1.042549936372092034e+00
-1.927835237122590972e-01,4.565232435027107294e-01
-1.007003933988076749e+00,2.984524996660465126e-02
-2.353484141877095481e-01,-4.907414551006429315e-01
-2.043775794434996851e-01,-9.890612890127405965e-01
-2.648607674433219039e-02,-5.603654778728530683e-01
4.374499841470196881e-01,3.233696222488057215e-01
2.574683936398091122e-01,4.314748353265348557e-01
-1.791120699908741176e-01,4.630048990328162195e-01
-5.724741988268974291e-01,-8.778774335384421645e-01
7.730617913103494943e-02,-4.382360121707822298e-01
-3.621841460589029227e-01,-8.950415864685252743e-01
2.022024119829307909e-01,9.448608906793127815e-01
-4.575441903214854111e-01,-1.689752273099944802e-01
2.723946800506286681e-01,-4.299664619004978094e-01
4.527366928551492253e-01,1.685344036994702033e-01
-4.259538975190178128e-02,1.000368663658757207e+00
-5.442144856607844527e-01,3.115846550068571696e-01
-9.094423672694119665e-01,3.756913425366288917e-01
-1.181368388143020781e-01,5.001494994401627370e-01
-6.770868685507008822e-02,4.970963408780684212e-01
-7.749736183512379029e-01,-5.807801017133201738e-01
-4.552261058176464426e-01,-2.296632701619168160e-01
-1.247299408995881931e-01,9.826159378277351530e-01
1.040542172608692334e-01,-4.900661323875039610e-01
3.577398806636651885e-01,1.003644535535131332e+00
-4.446357283846824604e-02,5.278390022411401095e-01
2.618531663670877196e-01,-1.023853573528827443e+00
-2.659421801806403085e-01,9.867053446235971581e-01
-7.194662561165036108e-01,7.009549503265595227e-01
7.167361315845149905e-01,-7.096510327033745957e-01
-4.974815394293068960e-01,1.104402872931324053e-01
1.002077779319032746e-01,-1.025559496582633567e+00
1.652517123395739473e-01,4.195187122396071833e-01
6.077832470597004377e-01,-7.009494975529068084e-01
4.231236813153602117e-01,2.254764767427776539e-01
-1.013183999882413255e+00,-1.621933535010070815e-01
-2.630460285125448272e-01,4.282598832548613066e-01
3.286032821433488849e-01,-3.823619494020978893e-01
8.610034386001148565e-01,-5.546252184973877730e-01
-1.602954251912043493e-02,4.827775293888544317e-01
-4.055420211558803389e-01,-4.194839713004177018e-01
9.453394908331957947e-01,6.711182054369244088e-02
-4.105304191636109379e-01,4.439176596599423985e-01
-5.494160976230100246e-02,4.417112615651215268e-01
-4.992446479003020965e-01,8.846706566888525025e-02
-4.921053224502378587e-01,4.161955772328585629e-02
2.882136964016133174e-01,4.351741690416570663e-01
-2.578398209602785207e-01,9.244310788909934073e-01
3.817597459325733356e-01,-3.321117151971736403e-01
-3.642160977411417200e-01,-3.835130754257513597e-01
-9.079579023732028409e-01,5.104274623305787850e-01
-4.056862554356407413e-01,4.366757716047861559e-02
8.256674873827773986e-01,4.496599867301657727e-01
4.768870030919601377e-01,1.866335071662002520e-01
-8.393054078998660739e-01,-3.188294341570370172e-01
-5.800831940975325063e-01,-7.747087076726069110e-01
-2.270018040635329859e-01,-4.869907323975516955e-01
-3.987215551374674316e-01,-9.606472970442784254e-01
-2.921325222447086478e-01,3.241943831952339705e-01
5.119432084158481722e-01,-5.673895700316160251e-02
8.239753691406207503e-01,5.743602849799950283e-01
3.106691884211467691e-01,-8.879703241243258605e-01
-4.870249690575993995e-01,1.805111194163519228e-01
-3.161019700513321151e-01,9.411672611650955256e-01
-4.814551959064823361e-01,9.446448528910028619e-02
-3.847384968986491960e-01,2.634356948534063991e-01
9.779338086581829126e-01,-2.071417461506306623e-01
-8.510285725730434292e-01,-6.565813105571554065e-01
9.291876279832631536e-01,-1.979007970777235670e-01
-9.955402358611670222e-01,-2.385757213045652525e-01
1.372781729937239403e-01,1.045034028378531543e+00
-3.646694644573117983e-01,-3.724069698409324669e-01
3.499028152842202366e-01,1.993983454147666423e-01
4.293728413693957968e-01,9.528076113537568004e-01
-2.784409622895345771e-01,2.950387057941660229e-01
5.802291115986336623e-01,-8.931963117313791445e-01
-9.573682139602861518e-01,4.037859666573696549e-01
-1.734338845644103067e-01,-4.312738049774012539e-01
-9.619814137164610646e-01,-2.912575327309387396e-01
-4.686423760351577927e-01,1.165750772709426564e-01
8.430542436158630082e-01,3.784544935897489193e-01
1.644940359841660094e-01,1.023072651541313327e+00
9.900067784965917994e-01,-2.072378886579270135e-02
6.897119623612918415e-01,7.914648534411713454e-01
2.250279480737309989e-01,-9.870509523492664306e-01
3.710208770766021957e-01,-8.283556199153699895e-01
4.978415796419736750e-01,-4.383027805452862496e-02
-5.512739765818835957e-01,9.293046911469149407e-02
-3.033906818840617636e-01,3.799206090552687543e-01
-6.865046242472862270e-02,4.895064564957257724e-01
-5.254891707508589638e-02,4.514711489874807526e-01
5.240101970121354702e-01,-2.140002400625723999e-01
3.753352641852675808e-01,-4.046415588691148479e-01
7.682627686458083638e-02,5.230857358150451386e-01
-4.559089359745709946e-01,-1.285906265678690152e-01
-9.573268670718573237e-01,-2.544399208072985474e-01
-1.398807274026581116e-01,3.521578876811168879e-01
-7.277823608333290339e-01,8.280591240538532904e-01
1.305755197564713033e-01,-4.221734451971447810e-01
-2.420185180807802039e-01,-5.262791383221393504e-01
3.570063279022848146e-01,-4.853864977072984699e-01
2.635562480343618397e-01,4.570489056579686848e-01
-3.381353212818836163e-01,1.000372586475763548e+00
-4.843266295699132362e-01,-1.347465177180887791e-02
4.757884125364859051e-01,8.731242291061461769e-01
-1.308420121071388054e-01,-4.627809557015937769e-01
5.299382003858155166e-01,-2.554212847685706778e-01
-2.107714268435143257e-01,4.773792631934293818e-01
7.872587007677889215e-01,-5.930775984166771764e-01
7.678239171285281550e-01,-5.982979828572310144e-01
2.370672515694275118e-01,-9.939872278721947341e-01
-9.113326928344669398e-01,5.089512000472142805e-01
5.060134105342531941e-01,-1.672349025850868587e-01
-5.056244839969364913e-01,2.181256872724479101e-01
8.690188337648898642e-01,-5.882437163869360663e-01
4.716129117625185163e-01,7.340019737498530705e-03
-1.000124275099138815e+00,1.786967233327917404e-01
-4.950541541803877843e-01,-7.607868038803009547e-01
-1.993655288992205732e-01,4.362683887851405151e-01
-9.500902597840968355e-02,1.023463812707495535e+00
1.147978329201762571e-01,9.331546301450927006e-01
1.607767506680637115e-01,-4.877701850478696199e-01
2.177228191501046628e-01,3.618949209028066161e-01
8.522763014202849874e-01,4.604792576730068476e-01
-3.490370351008925676e-01,-9.141715051605799891e-01
4.979623711856910329e-01,-8.636719105130697960e-01
9.831457930825878710e-01,2.058285802676184661e-01
3.112330043410714286e-01,-4.586146463756899938e-01
2.412702691983616837e-02,-5.574566493297625769e-01
-4.135711202569349321e-01,9.345789307002289048e-01
-5.095474880754338187e-01,7.734985999020991265e-01
4.749768544887779664e-01,-3.416541712807407150e-01
-2.041047384026183908e-01,9.788212459800293974e-01
-3.668041439577269802e-01,-3.410336397286524157e-01
-4.179023727652311782e-01,-2.951134290123209047e-01
-2.504793113317242415e-01,4.968573910889952927e-01
8.236216131633983251e-01,-5.424471222894438061e-01
3.893473913664629582e-01,-1.979190979039213982e-01
9.223886246796854094e-01,5.098515989571664742e-01
4.782968900108218180e-01,-8.426589252707948896e-01
-7.076675056786511098e-01,7.878410737819432352e-01
-4.493926003491753862e-01,-9.500755324545643310e-01
-5.635913257118244646e-01,-2.282573148368787636e-02
-9.053815862933140002e-01,2.832554253931071631e-01
4.770212660505053770e-01,2.431903674785334257e-01
9.058277132040041257e-01,-5.661027694137170663e-01
7.051668582551965381e-01,7.568087190004859632e-01
3.641350815919328077e-02,5.453457720570977774e-01
1.024008862475387222e-01,-4.650499598317461847e-01
-2.260782599358896611e-02,-9.200169499450187027e-01
-4.613805982736547406e-01,-2.293740469045257024e-01
4.560409078952771811e-01,-9.073506969360454200e-01
6.502710880861596321e-01,7.906637694324795129e-01
-4.219800210135417062e-01,-2.547368246395057545e-01
5.368154086890436494e-01,8.382609987955014219e-01
4.550351324712109680e-01,-3.010736714395981922e-02
3.572072100449740772e-01,3.485463906705134063e-01
3.157589629718753343e-01,9.107683338467713607e-01
-2.540837530497475627e-01,3.472909445420928609e-01
-1.979068467119090013e-01,-9.263344462702018944e-01
7.144382159188821246e-01,-6.693571685941850369e-01
-2.494388744337588115e-01,4.968189119776187379e-01
1.247665239969457385e-02,-5.638029396616437428e-01
1.081630422420015170e-01,-4.561505713627303504e-01
4.657729069658789745e-01,-2.222987749832074922e-01
3.604815887421158882e-01,-3.373548633741231262e-01
4.996054128728893984e-01,-3.329946177685478848e-01
-2.016992208594686198e-01,4.350362267790874871e-01
4.035527942916001809e-01,-3.257753740402289377e-01
4.608554403757888496e-01,-2.275211374174343215e-01
-8.689663780483177780e-01,4.957227954860609076e-01
3.743846615553226842e-01,4.468385623197648759e-01
8.309358917035453845e-03,9.972641062586169447e-01
-4.369240778051742408e-02,5.743154296172622297e-01
-3.794834348828195481e-01,1.839021017887832177e-01
-5.865399931961186031e-01,7.950676452737058808e-01
-1.047432536387904456e+00,1.584116088205455020e-01
-1.080392528713162020e-01,5.329435369409770695e-01
-8.135356638654314132e-01,-1.382534007892014249e-01
1.624132100508232646e-01,-9.447329859656824480e-01
-6.491125522740727183e-01,-7.352914073336920264e-01
-1.001944792851613197e+00,1.447153965555262461e-02
-3.847305129264483869e-01,3.578896019378380866e-01
5.157105292200792057e-01,-1.914814321051152013e-01
-4.373656475008969591e-01,2.466570823014030411e-01
3.759176168350836234e-02,4.831755874718318133e-01
3.846375390253973237e-01,1.670887732158783945e-01
-1.228988681858633608e-01,-1.046142285637081448e+00
4.726724492180350290e-01,1.509806613113075791e-01
-9.439251368519256946e-01,2.659723139166405570e-01
5.803796692546894231e-01,7.971390392268778990e-01
1.030173148776448055e+00,9.606131218783645065e-02
2.015171545735396641e-01,-9.747536530515219511e-01
-7.850276154199115064e-01,5.722513469346111048e-01
4.240233645717512156e-01,-2.603084870287550867e-01
-2.173115488047945021e-01,-9.920048550477147398e-01
9.594107294194621494e-01,3.874680417546161326e-02
-1.024210872267118377e+00,1.252583472216613550e-02
-4.185110782753501124e-01,8.708682910474427330e-02
-3.880898245112865408e-01,3.854930614187598303e-01
-3.535981689767542235e-01,2.714566218816171217e-01
1.656443735276895979e-01,-9.884222313521948688e-01
-2.471728919388227474e-02,-5.910758621743493757e-01
-3.460838359087036742e-01,9.063931017009517754e-01
4.574729300632076612e-01,1.598730314582090806e-01
8.704778599115032822e-01,5.684618784260793145e-01
2.668192738389963958e-01,-4.577785293728607874e-01
-9.702785543886225383e-01,2.961936893566374240e-01
-3.318970441922585168e-01,-2.436377412165636192e-01
1.849661876058830146e-01,-4.013422119104655961e-01
3.328078361514159034e-01,3.202775903038086458e-01
-9.785533634116219126e-01,2.965348272238303995e-01
-1.019659224998097358e+00,-2.387111573787184526e-01
-5.528047667820389366e-01,6.067459792612857339e-02
-9.687151999639436184e-01,2.159144284633931210e-01
-5.125410164471616570e-01,8.476965192386507475e-01
4.339497699223472393e-01,-3.079743212721977041e-01
4.602008241830235491e-01,7.499792905391804432e-01
4.242320533277350592e-01,-2.178689977934775701e-01
1.609339626011531410e-01,-1.077687222118233867e+00
7.181977322718615664e-01,7.360172519035005356e-01
7.956795073909332938e-01,5.670863874848990349e-01
-3.539920609659474166e-02,-4.081383852453804861e-01
4.270674923340935236e-01,2.279399212497231486e-01
-5.301796596100669806e-03,4.315706758424264766e-01
2.762881343986846039e-01,-9.508258176869593958e-01
-3.305773625400735272e-01,2.781880710499409215e-01
1.552407390659915343e-01,-4.901273352297205732e-01
-5.247666328124217516e-01,1.765145638369521042e-01
9.484712545822628904e-01,6.881574856123814921e-02
-7.346114745243196298e-01,6.802545654475546932e-01
-4.862444041205353229e-01,-3.353818878789195379e-01
4.394402626185538452e-01,2.775653566133691186e-01
2.025340840244825857e-01,-3.932516327708326931e-01
5.439549187777312778e-01,-1.001486716551115361e-02
-4.286827924260174227e-01,1.031112205768355272e-01
6.275762655951350188e-01,-8.109100487844722593e-01
9.739774747260924181e-01,9.110580227228616546e-02
3.222738199983276042e-01,4.133565081409772413e-01
1.041928514893912361e+00,9.527340112436104291e-02
1.009033710879206680e+00,7.481874275879610292e-03
-4.939046762056262807e-01,8.385090193280466675e-01
-1.867855135662442601e-01,-5.379362891006661540e-01
-1.446816371975135074e-01,9.910250607315991278e-01
1.403497895216388736e-01,5.585866424958143561e-01
-3.928332275013338148e-01,-3.497748460012142790e-01
-1.588999424995892751e-01,4.734127115700500488e-01
-4.401923769985744972e-01,8.276563904136946537e-02
-1.037417779861946165e+00,2.175221030878355111e-01
2.543782289255644979e-01,3.838854528211919637e-01
-8.121332425416211143e-01,3.568866635751724026e-01
6.840454862644071987e-01,7.211032125233755030e-01
1.145844035651413240e-01,-4.465234985259690648e-01
-8.948111284171710311e-01,4.904381330581893961e-01
6.515793700292417112e-01,7.706042294440499374e-01
4.256941046777458215e-01,-3.322247320606547816e-01
3.264998631050581301e-01,1.666625425310874764e-01
5.426357165545842021e-01,-1.706228633581708121e-01
-8.741215355374554186e-01,1.826592730716843360e-01
1.070676785688918997e+00,-1.817518676479371875e-01
-3.842526119844833499e-01,-9.413799359984119652e-01
-4.630155648450517969e-01,2.863959343647203282e-01
-5.297811554268738732e-01,8.958587336745252871e-01
-5.725363632660209756e-01,-7.631352942057874067e-01
-3.908243732908529000e-01,-1.019107844102239202e+00
-8.052536553249070028e-01,-5.588471838019550830e-01
4.871176177006557029e-01,-9.410688179107269402e-01
-4.503965750573462046e-01,2.360477055307124428e-01
-2.380245912664074315e-01,4.824880405718012244e-01
-2.243584752558403228e-01,9.591504450264175530e-01
-4.040386035788711139e-01,-2.508315443904687164e-02
9.238327150632933416e-01,4.146918125799765042e-01
2.636828048206645014e-02,-9.537000643053726856e-01
-1.311299271564886348e-01,4.829490014660722808e-01
3.546192256306892054e-01,2.954971305479509036e-01
-5.685113056213745297e-01,7.516778845343351501e-01
5.586743712374258042e-01,1.421706746946070909e-01
-4.576246671528542698e-01,-2.877854449195543785e-01
9.056458256727057954e-01,-4.007219834653011348e-01
-9.871325099514109969e-01,-4.079959978209469207e-01
4.738620341277360870e-01,8.882177278839848977e-01
6.483803145722449868e-02,-9.531001813461076333e-01
4.248196753339331666e-01,2.319382185465763968e-01
-8.942644424995379593e-01,5.464743647600722731e-01
-4.078438400692199206e-01,-1.300535351551238006e-01
1.211619979886264381e-02,3.777102961153210314e-01
-5.184344490821880536e-01,6.026127512810749987e-02
-6.514135088525239148e-01,7.157596880625639590e-01
-3.795606538071624181e-01,-3.317384422870242044e-01
-3.699255025163174504e-01,-4.309316792246732919e-01
5.312432537984289604e-01,-4.920257576545477435e-02
8.289641119253918777e-01,-6.027209989152328973e-01
-1.352185844329430731e-01,4.839452826049117640e-01
4.453036806615693483e-02,5.508949080454369485e-01
-6.135889522085333780e-01,7.714716637138632205e-01
6.867115039330996540e-01,6.108107261966178037e-01
-9.215484059070589984e-01,4.401857510349412861e-01
5.852336701956818432e-01,-8.106875412909616552e-01
1.965100410679639642e-01,-3.161623069545498876e-01
-4.266205272352460720e-01,-9.346972314040311591e-01
-5.029812434517175190e-02,4.148600805719248052e-01
8.617527697281139876e-01,3.846751947459070009e-01
5.390994714345541672e-01,-5.134810157296088029e-02
-7.235977987406678746e-01,-7.641631827797752408e-01
-2.136752510943845940e-01,1.037187195542742302e+00
8.633103858669932684e-01,-4.028314108745005839e-01
-1.586074751458613485e-01,-5.216715674140943726e-01
-1.843635079779762723e-02,-4.558838671682244881e-01
-5.644002638856757681e-01,9.319136477947458086e-03
8.888797483653881892e-02,4.667914590749258075e-01
8.778426242733402551e-01,-5.494975827195859308e-01
-4.748693086354981996e-01,1.782391886683617199e-01
5.091401750885419242e-01,8.049114902836238539e-01
4.222292315553206055e-01,2.407098153360142656e-01
-1.036973935130402147e+00,-2.500236782886430809e-01
8.827430054584145536e-01,5.616751653492167984e-01
-2.105804166114267628e-01,4.603236988133247998e-01
3.884356386010189288e-01,-3.011858804233848996e-01
1.644631831405772293e-01,9.577051834230807525e-01
5.675405293248519945e-01,8.919696672047165986e-01
6.785435270949663478e-01,6.886183622490946732e-01
-4.789883143454443659e-01,1.592095845877405588e-02
-3.601989772557055991e-01,4.731107766793907210e-01
8.885318410023912428e-01,6.126624975029688613e-01
3.939909759437543180e-01,2.601221790095206154e-01
1.843423106579285820e-01,-5.259149926394608432e-01
5.729036534446718676e-01,1.491936547106398059e-01
8.933529032250349111e-01,4.978747885367882375e-01
3.198119655486477697e-01,-9.918286497321692208e-01
-3.510709199443684536e-01,-3.805128692238483046e-01
-1.117434641543018081e+00,1.208571906279551911e-01
-8.964055988583645718e-01,-5.403349540499200465e-01
-8.253248685013879482e-02,-1.069222922684031518e+00
4.816183245266037471e-01,8.201408383519344092e-01
1.197575915162220617e-01,-4.500773309844235404e-01
-9.793692125942061733e-01,-3.152409589871027484e-01
-1.360791012787267440e-01,3.919164808203896011e-01
8.254004014082836349e-01,5.598896401687616375e-01
-2.093864438095197622e-01,-9.622665252292710303e-01
3.929267402945245680e-01,9.159472954062803929e-01
8.213308287633365457e-02,-5.353106846844440936e-01
-2.408153700348820148e-01,-3.475277012213070504e-01
-8.231652505376755302e-01,4.602764668561447059e-01
5.192797797437758156e-01,-1.403335407381706146e-01
-8.873141455541050382e-01,1.925684173213735306e-01
7.443047859564351221e-01,6.801264684149250783e-01
5.403332582941585693e-01,-3.145592130947750809e-01
-4.443839077031796481e-01,1.315721147309036054e-02
-5.918256724168594607e-01,-6.968121624612447773e-01
5.440418108824000010e-01,-9.053534074445892532e-01
6.325934276686283608e-01,8.157447841694970281e-01
9.046926642819625997e-01,-3.855701829601013708e-01
-2.961542247753283785e-01,-4.134721621192901653e-01
-3.801403814718087304e-01,6.955694971644157398e-01
-1.610586623243173143e-01,9.475605872648752426e-01
-8.952949123189252179e-01,-4.287749510663225183e-01
2.227868877949107929e-01,4.724329460799124858e-01
-1.470353058513358402e-01,-9.101651167367889039e-01
-9.168417202546390588e-01,-2.832039714462152302e-01
-9.252544463627401239e-01,8.344047087252991213e-02
1.180829772346096290e-01,-4.747134863060207821e-01
5.192279778600830120e-01,-1.117755876495992451e-01
-2.260771181959147502e-01,-4.198408266952191603e-01
9.393165121846159815e-01,2.714549080272004034e-01
3.663333532637704781e-01,9.611349277421153969e-01
4.268834080188799729e-01,2.461108632680393260e-01
-4.088056504038869998e-01,-9.294172242105144255e-01
4.331628950340792317e-01,3.304755373886977265e-01
-5.903428441926202863e-01,-9.578096714551482815e-01
4.257924483029629781e-01,-1.940611943874058776e-01
3.697834338103791474e-01,1.510893599447472591e-01
1.093560005456611028e+00,-8.363072114885142239e-02
9.768684162263915338e-01,-3.284324305373254038e-01
-5.364146532404358014e-01,2.202898903719925638e-01
2.761402862213417908e-01,-9.130530321342817945e-01
3.364729875102794865e-01,9.793256290202642100e-01
-8.686181527986516215e-01,4.639157576243034820e-01
-7.110457617402379249e-01,-7.492618115614423369e-01
-8.334123396200203704e-01,-4.577241366890388852e-01
7.356950618558305566e-01,7.303843903218916189e-01
4.808953230097862130e-03,4.203217796485324009e-01
-7.987316053261901416e-01,7.126797513604600232e-01
-2.250324435715901350e-01,4.045032462205554458e-01
-6.695759668025156319e-01,8.261486265124382555e-01
-4.143016961507450246e-01,2.766814542399609334e-01
2.192482588183591596e-01,4.813567137465336598e-01
-4.570192252379665088e-01,-2.793776275518670138e-01
9.954948885777917811e-01,-2.710813699549315392e-01
8.885640200463525984e-01,-4.871163070454593846e-01
3.044922534129235192e-01,9.215313946263558043e-01
-2.807286388989733705e-01,4.657946394408210566e-01
4.244207309630579905e-01,1.783825525734074047e-01
6.300072070592493967e-01,-8.466135478631210409e-01
5.727250361972857640e-01,9.057327148566418629e-01
9.933945594721508288e-01,-2.137591468895700675e-01
1.005444194604335317e+00,-1.005955877095071199e-01
3.103820440596472552e-01,-3.866252088273915977e-01
-3.472276533127065523e-01,-3.563950000439121135e-01
-3.294579732215914825e-01,2.636850996513400713e-01
8.590124155449396781e-01,-4.478974416114200330e-01
8.740090243636507994e-01,4.044093042594903639e-03
2.986001917049131982e-01,-1.040349263256455048e+00
-8.483268009522483277e-01,-5.887169858460529204e-01
9.404571749304927453e-01,4.061496388818978676e-01
-5.341810066730783291e-01,-8.649740233142293178e-02
4.069569064350790910e-01,2.920612117241854211e-01
4.434657284802833166e-01,5.882885745881422795e-02
4.913999416143142729e-01,-1.147215339980402898e-01
9.466255472981017771e-01,5.056881928190366804e-02
4.920466352821279976e-01,7.502362702355146185e-02
9.261483542870724284e-01,-4.544224544358529266e-02
-1.761669467400585332e-01,-4.511238135703188323e-01
-9.878105798694923889e-01,-3.020597871057968398e-01
-9.924375835599433815e-01,6.567427476709566947e-02
4.866142911652492908e-01,-2.918600842291969033e-01
5.265626720398082217e-01,-1.122958355963143418e-01
5.479794308847786288e-01,-2.304415089004632072e-02
9.366961538939639897e-01,-2.657861079921278180e-02
-9.057470279469501673e-01,-3.928006363089020514e-01
6.707166494312916116e-01,-7.815314029142683694e-01
-8.555470792497330557e-01,5.883445991483473581e-01
4.777880324664047218e-01,-1.679315729947503388e-01
-2.059410958336680697e-01,1.008534453941553721e+00
-5.511795786779045275e-02,-5.299497018890548805e-01
-5.509348020413138425e-01,-2.185820796498763596e-01
1.012704880200236301e+00,-7.468581713447103310e-02
9.622761334318516990e-01,-3.622588314204901461e-01
8.517378306636477769e-02,-4.952203996787246654e-01
-3.887921905507569220e-01,-9.160468371931500542e-01
7.775727782557976253e-01,6.919570113137005762e-01
1.809236360067263960e-01,-8.767843064550128185e-01
1.858777577507197409e-01,-4.897815522521434817e-01
5.501776646086905531e-01,-4.839119753142592101e-02
-9.464247589339783717e-01,4.109281234264638427e-01
4.633193097294807661e-01,-2.138813457511309912e-01
-9.110547676035509745e-01,3.839220444022043988e-01
1.410036272617542774e-01,9.144788488067154830e-01
5.784017636097512627e-01,4.633540741240708277e-02
-8.535911010407859489e-01,-4.708320586293267551e-01
9.650416224055550218e-01,1.164142850301873727e-01
-5.481793722873478103e-01,9.152233336661824703e-01
-9.787963346344678017e-01,8.209982622481556969e-02
1.759280121427664323e-01,4.925874598893497658e-01
5.371723513320120214e-01,-8.225007344327152081e-01
4.003652985291184657e-02,-5.001440615238090803e-01
-9.885025579564875597e-01,-3.363096703473294480e-01
-4.046910154032800078e-01,3.957244140373807895e-01
-1.025760164120758655e-01,5.273763094251030514e-01
-3.204507547315999516e-01,1.061114101354229344e+00
-7.059669397490501153e-01,7.694517389156562137e-01
9.903220711798051967e-01,-1.383875735243003946e-01
8.048901698812179761e-01,6.223191624245451026e-01
1.569645479740364724e-01,-4.628315142725997755e-01
-7.524201650697447397e-01,-7.669860960111603010e-01
7.456863465197386409e-01,6.606488365045241062e-01
-3.894432724359016551e-01,2.307914921847192546e-01
-4.523167150026571326e-01,1.763264161866352209e-01
-2.177957229049964916e-01,4.285534158686189476e-01
7.336633252226931745e-01,5.530012008626969955e-01
-1.047110908071653634e+00,2.506622905107689925e-01
-4.316872952303547617e-01,-2.088270351863740770e-01
9.981047722198524777e-03,-4.764340229655372183e-01
1.293694199250412513e-01,4.857556633928752365e-01
1.209621896577654371e-01,5.017965618051475341e-01
-3.793450172749551208e-01,9.521836887600196864e-01
-3.992397864729438361e-01,2.803850985098642612e-01
4.835825966250615338e-01,-9.722391372480705674e-02
3.773060765099272018e-01,8.795545116201830549e-01
-1.787847213714782446e-01,-1.094109904251759469e+00
-2.563685357666373524e-02,3.723042263961156007e-01
-3.422711781151164256e-01,-4.038408305995057623e-01
9.055786645243772970e-01,-3.808616846608962603e-01
-1.018334876564420260e-01,-5.852278198791071029e-01
2.979634728251327469e-01,-9.833547367870174583e-01
-5.254107550356665879e-01,1.409815665174102561e-01
9.334140395663644840e-01,-4.393586517907410033e-02
5.784468707700791690e-01,-8.004609310801106270e-01
-5.408919659386044465e-01,-1.893410543060300710e-01
-5.834495098439523852e-01,8.574080987798482489e-01
-6.850983280479965298e-01,6.845337845032193336e-01
-9.716248930650560611e-01,-4.973889003340564718e-01
1.998129108577892665e-01,-5.053223679496900989e-01
1.290698052471803969e-01,4.228315256010961032e-01
-5.109439545195397780e-01,1.743574388491380203e-02
3.835323943099951949e-01,2.947644786999235600e-01
-6.120898938011256618e-01,7.448152761212269990e-01
-6.947665566479096499e-01,7.064467372963032510e-01
8.269251166499326233e-01,5.472766352773840159e-01
3.871700177831379763e-01,-3.904862007688241210e-01
-3.480523317378457215e-01,2.228608546388338163e-01
4.296858686425182872e-01,-3.165451349739380471e-01
4.576191845193961494e-01,2.028790744616699726e-01
4.012920959844019086e-01,8.280438044526549080e-01
-2.274159221275239007e-02,1.051958202907495421e+00
-1.003491475658816690e+00,4.212033734861542200e-01
-4.788085426929918897e-01,-2.368346220425377457e-01
4.269632261849670707e-01,2.648795096218994893e-01
4.936474873548146736e-01,8.913367878961167001e-01
1.041397043305462566e-01,-4.813436595629984049e-01
-4.355954388573792246e-01,1.939018095811930742e-01
-2.362590092127466734e-01,9.578413052979393161e-01
1.779684296181383574e-01,-9.939947013687443489e-01
-8.203249599857925789e-01,5.967808758802048974e-01
-8.960198080648299479e-01,-4.174319002539033652e-01
-3.862928764670354176e-01,3.041123729222728889e-01
-4.646354106278839935e-01,-1.909030752095740580e-01
9.040941320608615328e-01,-4.377222681750240207e-01
1.009514066037045410e+00,-3.288456359638617932e-01
-1.042400155345682089e+00,1.599103212313437300e-02
4.569858325949640587e-01,9.297508526474157486e-01
9.594131136172522334e-01,5.623940433955755547e-02
4.819029204928450549e-01,-1.276810464350286722e-01
-1.018338574071578240e+00,-3.309099100728207093e-02
1.185138980084897570e-01,-4.866166653005664644e-01
7.073486921066099442e-02,-9.786662241827538411e-01
6.199121389364282975e-02,-4.357434555865244974e-01
-4.199267575170440719e-02,5.857481688660541863e-01
9.851490313201832771e-01,4.083137225041952867e-01
4.072307796918986367e-01,1.965602695050962800e-01
1.157384611275626085e+00,3.743144180383657371e-01
7.760130229899921961e-01,-5.342249516889410188e-01
7.685403918950230173e-02,-1.117909539133868035e+00
1.647274643833192553e-01,-9.989615473328717909e-01
4.395069492929004618e-01,1.410938553277630569e-01
1.142617800147270601e-01,4.698951707107281162e-01
1.536775440900503553e-02,4.840711646649256683e-01
-8.370119793474433134e-01,-4.949413056962839730e-01
9.304530020806236479e-01,-2.600104185106864030e-01
9.220084031283630743e-01,-2.905174632525751033e-01
-4.136823873630633419e-01,2.399957889815574341e-01
-2.136027424362320626e-01,-4.924520723975775449e-01
-2.456235849744844990e-03,4.758483398656063179e-01
-3.753809779327895169e-01,3.283794551486409197e-01
7.259536742774068685e-01,-7.015532012434868570e-01
-5.833116497402848211e-01,-7.774848194495286302e-01
-9.705115990976178608e-01,2.344424942462803862e-01
4.353504865337969876e-01,-8.803684733472165735e-01
-1.549276589831809492e-01,-5.530542989070446058e-01
-4.468897719883476727e-01,1.119192249923048887e-01
-4.116684706034323682e-01,-9.746540620756490858e-01
-2.466249165371884877e-01,4.936346950542707113e-01
-6.106742268811971019e-03,-9.782817290371709218e-01
-5.704279350966250384e-01,-9.553988025370683257e-01
-4.226205590359932707e-01,-3.959328247267880352e-01
-7.023164186277554011e-01,-7.794000693120056722e-01
1.098415424279500341e+00,-6.455453607069433497e-02
