x,y,cluster_id
0.010610,-0.454586,2
0.129415,-0.919196,1
0.077161,-0.464578,2
0.437474,-0.013569,2
0.244486,-0.423541,2
0.598307,-0.824479,1
0.479923,-0.168309,2
0.944993,-0.126037,1
1.014295,-0.077760,1
0.341057,-0.363632,2
0.361433,-0.381249,2
0.476254,-0.087410,2
0.789224,-0.660230,1
0.926743,-0.481741,1
0.355440,-0.438850,2
0.467719,-0.246363,2
0.389905,-0.903498,1
0.436872,-0.048181,2
0.305503,-0.464820,2
0.982215,-0.100700,1
0.913076,-0.310957,1
0.475706,-0.343011,2
0.891180,-0.301013,1
0.992074,-0.356595,1
0.457244,-0.175406,2
0.764739,-0.518285,1
0.466479,-0.907811,1
0.328976,-0.412583,2
0.261317,-1.070345,1
0.004883,-0.537828,2
1.049200,-0.011679,1
1.043666,-0.072388,1
0.492457,-0.085727,2
0.113728,-1.034465,1
0.385204,-0.358028,2
0.446888,-0.074968,2
0.389797,-0.321133,2
0.468727,-0.836687,1
0.543140,-0.006806,2
0.645569,-0.704996,1
0.433601,-0.293030,2
0.475539,-0.069653,2
0.563582,-0.694810,1
0.208082,-0.972596,1
0.873779,-0.479516,1
0.726827,-0.631478,1
0.311609,-0.958913,1
0.094687,-0.490594,2
0.814521,-0.597616,1
0.008623,-0.528564,2
0.047785,-0.517321,2
0.395254,-0.056594,2
0.168649,-0.496432,2
0.122657,-0.986147,1
0.369973,-0.377530,2
0.426114,-0.311186,2
1.036379,-0.170057,1
0.182088,-0.435887,2
0.076686,-0.446261,2
0.471092,-0.344298,2
0.878918,-0.375973,1
0.239337,-0.391197,2
0.555035,-0.863036,1
0.409458,-0.990855,1
0.067109,-0.494771,2
0.480334,-0.231812,2
0.419398,-0.908227,1
0.284310,-0.387473,2
0.864287,-0.448753,1
0.367393,-0.355388,2
0.486368,-0.061669,2
0.430887,-0.266810,2
1.048366,-0.333576,1
0.870813,-0.519688,1
1.014773,-0.226962,1
0.343151,-0.381410,2
-0.008380,-0.577074,2
0.161624,-0.456666,2
0.575048,-0.027683,2
0.396707,-0.160376,2
0.342596,-0.898240,1
0.769849,-0.621652,1
1.000887,-0.322140,1
0.972833,-0.304260,1
0.471256,-0.174879,2
0.231181,-0.451715,2
0.558796,-0.797261,1
0.103779,-0.435217,2
0.261326,-0.993426,1
0.857779,-0.422367,1
0.261103,-0.420543,2
0.354255,-0.423842,2
0.296630,-0.293256,2
0.587116,-0.749426,1
0.133087,-1.050241,1
0.398353,-0.898228,1
0.378017,-0.918566,1
0.858865,-0.564090,1
0.502061,-0.064957,2
0.763001,-0.762815,1
0.957539,-0.401888,1
0.312861,-0.315790,2
0.485844,-0.061353,2
0.042581,-0.454460,2
0.210014,-0.526117,2
0.364538,-0.384759,2
0.018485,-1.096744,1
0.795679,-0.586716,1
0.915478,-0.389493,1
1.006006,-0.189470,1
0.380591,-0.323778,2
0.523995,-0.112698,2
0.963948,-0.364882,1
0.186806,-0.937637,1
0.224627,-0.554497,2
0.299288,-0.444089,2
0.404597,-0.348214,2
0.379966,-0.364774,2
0.277751,-0.415402,2
0.594979,-0.780985,1
0.400921,-0.294473,2
0.298037,-0.344178,2
0.219444,-0.994886,1
0.357487,-0.336774,2
0.085824,-1.014481,1
0.615237,-0.753188,1
0.517154,-0.135423,2
0.582233,-0.023507,2
0.567499,-0.062111,2
0.509056,-0.826653,1
0.254367,-0.356123,2
0.668087,-0.715228,1
0.466622,-0.061268,2
0.291400,-0.968738,1
0.958226,-0.073378,1
0.941829,-0.127403,1
0.288013,-0.496758,2
0.028701,-0.518927,2
0.487043,-0.308648,2
0.968090,-0.341741,1
0.288093,-0.425897,2
0.361686,-0.897820,1
0.812141,-0.613227,1
-0.005708,-0.564804,2
0.446492,-0.169450,2
0.292500,-0.897995,1
0.197282,-1.001080,1
0.466721,-0.268202,2
0.854325,-0.655191,1
0.499284,-0.127271,2
0.415223,-0.948914,1
0.496358,-0.296021,2
0.306254,-0.311340,2
0.388805,-0.184170,2
0.435338,-0.275380,2
0.914008,-0.138690,1
0.130985,-0.488055,2
0.407854,-0.278752,2
0.382687,-0.244145,2
0.543653,-0.189943,2
0.874727,-0.455249,1
0.229355,-0.417575,2
0.090697,-0.572510,2
0.404086,-0.411816,2
0.546487,-0.026986,2
0.231727,-0.397582,2
0.908062,-0.517385,1
0.174651,-0.523905,2
0.490621,-0.927231,1
0.896578,-0.312284,1
0.335466,-0.440945,2
0.964557,-0.374850,1
0.088140,-0.548150,2
0.684051,-0.667984,1
0.181106,-0.483018,2
0.776565,-0.604742,1
0.683951,-0.733790,1
0.420538,-1.030652,1
1.022118,-0.173671,1
0.041526,-0.564828,2
0.146311,-1.062696,1
0.406803,-0.216832,2
0.518504,-0.141235,2
0.121035,-0.554012,2
0.206691,-0.461166,2
0.271220,-0.413938,2
0.102268,-0.890311,1
0.565920,-0.802333,1
0.423052,-0.265459,2
0.364263,-0.877918,1
0.002442,-0.978713,1
0.361919,-0.358918,2
0.223314,-0.967730,1
0.403811,-0.266671,2
0.306739,-0.410807,2
0.634314,-0.883031,1
0.058422,-0.487375,2
0.424149,-0.386717,2
0.836794,-0.605963,1
0.297970,-0.371837,2
0.215525,-0.433096,2
-0.006013,-0.527436,2
0.039444,-0.993849,1
0.904812,-0.462121,1
0.149003,-1.040984,1
0.498682,-0.153050,2
0.193201,-0.514861,2
0.403297,-0.306516,2
0.450912,-0.130331,2
1.018808,-0.083844,1
0.533518,-0.327419,2
0.018847,-0.520892,2
0.021962,-0.493309,2
0.323785,-0.382060,2
0.831447,-0.564742,1
0.068772,-0.508351,2
0.327684,-0.367867,2
0.282596,-0.382032,2
0.413823,-0.020605,2
0.028454,-0.490501,2
0.452395,-0.161806,2
0.227644,-0.520237,2
0.115848,-0.529894,2
0.990823,-0.219950,1
0.769983,-0.658175,1
0.240514,-0.497007,2
0.817227,-0.606814,1
0.503137,-0.024322,2
0.984732,-0.200997,1
0.846001,-0.693101,1
1.002243,-0.059943,1
0.890269,-0.011344,1
0.067268,-1.000168,1
0.227504,-0.358840,2
0.404982,-0.133449,2
0.451576,-0.229321,2
0.143919,-0.568741,2
0.146996,-0.443868,2
0.996392,-0.270739,1
0.457386,-0.227667,2
0.285645,-0.371085,2
0.052297,-1.073146,1
0.225354,-0.932426,1
0.830409,-0.574922,1
0.831844,-0.617666,1
0.537979,-0.764792,1
0.609894,-0.842875,1
0.923182,-0.032480,1
0.010112,-0.433820,2
0.248712,-0.979190,1
0.629488,-0.774678,1
0.514040,-0.142070,2
0.036961,-0.619047,2
0.143321,-0.519488,2
0.479361,-0.831915,1
0.920076,-0.270556,1
0.076329,-0.528001,2
1.027440,-0.102335,1
0.218653,-0.405960,2
0.384210,-0.135779,2
0.366853,-0.383238,2
0.372995,-0.851030,1
0.393047,-0.291568,2
0.272844,-1.019957,1
0.301282,-0.481116,2
0.942421,-0.494643,1
0.353718,-0.363038,2
0.497061,-0.173232,2
0.515669,-0.007351,2
0.741118,-0.590141,1
1.051715,-0.039322,1
0.199791,-0.504145,2
0.109235,-0.447994,2
0.397242,-0.387040,2
0.965825,-0.183263,1
0.344080,-0.386554,2
0.106958,-1.007845,1
0.149942,-0.457722,2
0.202173,-0.946183,1
0.037591,-0.517390,2
0.487053,-0.919354,1
0.207518,-0.544239,2
0.688280,-0.687129,1
0.398723,-0.237405,2
0.097959,-0.538662,2
1.007676,-0.348599,1
0.900699,-0.208762,1
0.829699,-0.520585,1
0.077226,-0.514610,2
0.133883,-0.945889,1
0.981944,-0.455738,1
0.826348,-0.399204,1
0.563883,-0.828925,1
0.001387,-0.391286,2
0.278632,-0.627085,-1
0.502259,-0.801642,1
0.715608,-0.803367,1
1.014040,-0.073718,1
0.378854,-0.386315,2
0.461813,-0.038060,2
0.982734,-0.207148,1
0.801448,-0.525535,1
0.416924,-0.224299,2
0.317958,-0.397601,2
0.879783,-0.587967,1
0.229480,-0.422093,2
0.259822,-0.403365,2
0.298394,-0.354736,2
0.333835,-0.403806,2
0.341175,-0.976220,1
0.728548,-0.660848,1
0.815013,-0.545277,1
0.521008,-0.959160,1
0.268807,-0.373942,2
0.380333,-0.306878,2
0.217820,-0.444963,2
0.787968,-0.687378,1
0.401536,-0.201697,2
0.008712,-1.119496,1
0.379631,-0.398306,2
0.434796,-0.842200,1
0.650294,-0.870670,1
0.609565,-0.881580,1
0.722822,-0.583074,1
0.980866,-0.104835,1
0.047387,-0.946816,1
0.440093,-0.838740,1
0.375933,-0.936303,1
0.463980,-0.087570,2
0.206499,-0.521654,2
0.897757,-0.260630,1
0.917963,-0.093723,1
0.150674,-0.423475,2
0.375880,-0.339256,2
0.223097,-0.486443,2
0.293361,-0.407742,2
0.231050,-0.571291,2
0.485623,-0.019842,2
0.048438,-0.471398,2
0.740837,-0.604539,1
0.939667,-0.437593,1
0.089585,-0.993560,1
0.696445,-0.711406,1
0.020292,-0.445288,2
0.760189,-0.684644,1
0.365376,-0.337854,2
0.891367,-0.151140,1
0.721464,-0.571081,1
0.691954,-0.671335,1
0.260181,-0.494680,2
0.540355,-0.840647,1
0.498589,-0.096696,2
0.645980,-0.863740,1
0.464149,-0.843964,1
0.927401,-0.366048,1
0.425571,-0.321578,2
0.078623,-0.564800,2
0.353073,-0.322517,2
0.553616,-0.179147,2
0.005592,-0.990402,1
0.281377,-0.324128,2
0.985233,-0.155022,1
0.201741,-0.444695,2
0.738849,-0.757785,1
0.085155,-0.509160,2
0.906228,-0.012415,1
0.372684,-0.384245,2
0.229634,-1.013244,1
0.510084,-0.086621,2
0.709876,-0.566766,1
0.046783,-0.479739,2
0.240495,-0.450616,2
0.250585,-1.015629,1
0.301381,-0.929612,1
0.520196,-0.822099,1
0.340784,-0.386346,2
0.060097,-0.471945,2
0.802798,-0.634007,1
0.028052,-0.477102,2
0.877749,-0.425217,1
0.178661,-0.433198,2
0.460540,-0.185088,2
0.828893,-0.586195,1
0.445253,-0.068525,2
0.165773,-0.418774,2
-0.012918,-1.077220,1
0.450566,-0.251840,2
0.197168,-0.433133,2
0.478676,-0.140151,2
0.040557,-0.484123,2
0.232187,-0.944594,1
0.387847,-0.430950,2
0.867685,-0.560752,1
0.226654,-0.535004,2
0.391935,-0.291841,2
0.488988,-0.005512,2
1.030138,-0.169946,1
0.854537,-0.334271,1
0.518900,-0.800382,1
0.270424,-0.411459,2
1.044515,-0.076921,1
1.002162,-0.455875,1
0.108174,-0.485791,2
0.777679,-0.505714,1
0.484245,-0.312021,2
1.016953,-0.152483,1
0.468851,-0.246966,2
0.975618,-0.079830,1
0.532544,-0.285972,2
0.040629,-0.490425,2
0.974355,-0.596711,1
0.373159,-0.138408,2
0.028430,-0.534472,2
0.829293,-0.439734,1
0.181760,-0.447639,2
0.253594,-0.325072,2
0.051059,-0.505817,2
0.431432,-0.189227,2
0.511070,-0.803030,1
0.051979,-0.504682,2
0.470251,-0.173564,2
0.946875,-0.101253,1
1.044521,-0.197025,1
0.129749,-0.924673,1
-0.003100,-0.375034,2
0.478993,-0.242739,2
0.292185,-0.352375,2
0.528010,-0.063110,2
0.496692,-0.164537,2
0.903958,-0.405481,1
0.193289,-0.459957,2
0.287069,-0.984455,1
1.013012,-0.204912,1
0.241982,-1.065345,1
0.739178,-0.809895,1
0.925519,-0.414518,1
0.924645,-0.057919,1
0.204911,-0.314201,2
0.986098,-0.402530,1
0.136509,-0.595810,2
0.073140,-0.529309,2
0.877706,-0.291514,1
0.418086,-0.887560,1
0.429255,-0.894495,1
0.805690,-0.507845,1
0.435366,-0.141925,2
0.976158,-0.053893,1
0.914525,-0.461494,1
0.464748,-0.054095,2
0.980659,-0.031194,1
0.528924,-0.869845,1
0.823051,-0.437159,1
0.385770,-0.320035,2
0.496925,-0.085778,2
0.392545,-1.006963,1
0.104840,-0.397967,2
0.551152,-0.142111,2
0.836715,-0.691930,1
0.400169,-0.302035,2
0.996365,-0.091412,1
0.448863,-0.145973,2
0.614465,-0.860828,1
0.909488,-0.349956,1
1.029614,-0.302662,1
0.306598,-0.475796,2
0.427852,-0.849145,1
0.661322,-0.729189,1
0.912894,-0.378840,1
0.090672,-1.039392,1
0.377210,-0.196668,2
0.871921,-0.588974,1
0.294250,-0.382769,2
0.470622,-0.290997,2
0.573747,-0.910131,1
0.228078,-0.363709,2
0.193149,-0.405133,2
0.072274,-0.413706,2
0.115009,-0.989705,1
0.063160,-1.003712,1
0.603979,-0.708413,1
0.637099,-0.831285,1
0.671627,-0.856471,1
0.994162,-0.031025,1
0.472725,-0.004620,2
0.826034,-0.288695,1
0.129872,-0.569545,2
0.957048,-0.093303,1
0.439026,-0.107381,2
0.985727,-0.116936,1
0.447449,-0.165042,2
0.797290,-0.676557,1
0.555103,-0.094375,2
0.480956,-0.931973,1
0.178390,-0.931821,1
0.289637,-0.469841,2
0.696705,-0.696139,1
0.783070,-0.675898,1
0.018076,-0.933438,1
0.446723,-0.226884,2
0.174204,-0.931651,1
0.985422,-0.046423,1
0.109332,-0.497327,2
0.605352,-0.689069,1
0.321594,-1.024974,1
0.107522,-0.532378,2
0.455599,-0.252064,2
0.906248,-0.690826,1
0.206600,-0.394168,2
0.892148,-0.127127,1
0.519292,-0.221769,2
0.768733,-0.652871,1
0.552251,-0.088133,2
0.288940,-0.330594,2
0.453957,-0.360885,2
0.498464,-0.058365,2
0.341281,-0.989776,1
0.026370,-0.554096,2
0.474926,-0.162941,2
0.383616,-0.052611,2
0.423596,-0.898369,1
0.200327,-0.379286,2
0.463757,-0.146389,2
0.510624,-0.009103,2
0.749785,-0.696277,1
0.348951,-0.291606,2
0.005496,-1.037399,1
0.149821,-0.471548,2
0.473088,-0.260365,2
0.375706,-0.237803,2
0.294320,-0.944941,1
0.104954,-0.468378,2
0.503530,-0.123223,2
0.089850,-1.032738,1
0.909839,-0.408722,1
0.420322,-0.307719,2
0.489899,-0.157834,2
0.420955,-0.061189,2
0.263866,-0.995276,1
0.910578,-0.332722,1
0.958089,-0.061925,1
0.014322,-0.978427,1
0.514048,-0.953269,1
0.104618,-0.424328,2
0.460181,-0.207474,2
1.026151,-0.095738,1
0.190082,-0.464846,2
0.047726,-0.472189,2
0.465857,-0.042786,2
0.068267,-0.968544,1
0.276180,-0.406496,2
0.079084,-0.450835,2
0.185484,-0.943220,1
0.393805,-0.351531,2
0.574201,-0.933297,1
0.427400,-0.296284,2
0.043769,-0.582259,2
0.250998,-1.020727,1
0.180033,-1.021148,1
0.110221,-0.562745,2
1.000657,-0.135381,1
0.488547,-0.365029,2
0.231496,-0.418358,2
0.514764,-0.006491,2
0.365614,-0.343116,2
0.314494,-0.393805,2
0.503353,-0.076363,2
0.305942,-0.943727,1
0.258610,-0.467447,2
0.479068,-0.065774,2
0.388555,-0.388019,2
0.183916,-0.433246,2
0.126313,-0.479923,2
0.093060,-0.505687,2
0.988036,-0.136897,1
0.382865,-0.351154,2
0.431391,-0.203664,2
0.879037,-0.403789,1
-0.011369,-0.509412,2
0.118243,-0.410727,2
0.285783,-0.497062,2
0.995585,-0.046109,1
0.649175,-0.890365,1
0.487529,-0.231989,2
0.430014,-0.140176,2
0.030520,-0.565574,2
0.569019,-0.844290,1
0.799740,-0.599405,1
0.450229,-0.049940,2
0.140183,-0.474934,2
0.118065,-0.393107,2
0.569214,-0.753906,1
1.051916,-0.244822,1
0.026347,-0.452412,2
0.968383,-0.173266,1
0.755699,-0.655741,1
0.748247,-0.643826,1
0.525329,-0.192619,2
0.402333,-0.299303,2
0.970144,-0.169385,1
0.471521,-0.232375,2
0.215403,-0.895979,1
0.471777,-0.260995,2
0.487477,-0.217416,2
0.754731,-0.555528,1
0.206844,-0.382873,2
0.594048,-0.758033,1
0.300939,-0.926730,1
0.424335,-0.959799,1
0.397378,-0.442498,2
0.418336,-0.242473,2
0.789241,-0.645828,1
0.052617,-1.037475,1
0.500422,-0.102465,2
0.629255,-0.798356,1
0.163424,-0.977440,1
0.930701,-0.282973,1
0.331602,-0.305353,2
0.885606,-0.682043,1
0.202379,-0.419810,2
0.180906,-0.940931,1
0.328568,-0.347739,2
0.148563,-0.459164,2
0.194922,-1.021763,1
0.944024,-0.275388,1
0.377218,-0.308318,2
0.247695,-0.513557,2
0.553119,-0.153435,2
0.391256,-0.915992,1
0.937066,-0.478064,1
0.478218,-0.713128,1
0.236593,-0.341526,2
0.301029,-0.933109,1
0.371337,-0.275253,2
0.867097,-0.716855,1
0.426705,-0.158453,2
-0.013979,-0.510186,2
0.759126,-0.666235,1
0.595662,-0.806336,1
0.185678,-0.436380,2
0.686232,-0.621167,1
0.544183,-0.107973,2
0.313809,-0.333809,2
0.315898,-0.490439,2
0.476711,-0.176343,2
0.501454,-0.193517,2
0.360921,-0.287780,2
0.559468,-0.295244,2
0.477443,-0.011012,2
0.419873,-0.309548,2
0.297665,-0.936061,1
0.388326,-0.382233,2
0.944547,-0.282194,1
0.484374,-0.079088,2
0.335170,-0.265764,2
0.949397,-0.274154,1
0.773327,-0.659457,1
0.536826,-0.259424,2
0.561419,-0.178119,2
0.920401,-0.058314,1
0.172907,-1.023392,1
0.438006,-0.070370,2
0.142427,-0.422473,2
0.150742,-0.345988,2
0.935230,-0.318047,1
0.518586,-0.148980,2
0.461143,-0.284589,2
0.341495,-0.992429,1
1.013380,-0.356547,1
0.508105,-0.864392,1
0.956096,-0.162266,1
1.012506,-0.051801,1
0.768137,-0.748266,1
0.876246,-0.300690,1
0.534423,-0.893658,1
0.974185,-0.245430,1
0.442990,-0.189183,2
0.478281,-0.094055,2
0.787104,-0.501439,1
0.099522,-0.472458,2
0.165535,-1.012848,1
0.466623,-0.227739,2
0.471923,-0.304234,2
0.578194,-0.969814,1
0.395742,-0.902005,1
0.040206,-0.503488,2
0.028301,-0.549562,2
0.488175,-0.009677,2
0.510531,-0.101955,2
0.899213,-0.548970,1
0.384966,-0.960337,1
0.423998,-0.065989,2
0.270526,-0.424572,2
0.892258,-0.543958,1
0.907650,-0.279530,1
0.975854,-0.244632,1
0.252155,-0.520313,2
1.007408,-0.093019,1
0.553041,-0.338408,2
0.389501,-0.132580,2
0.198385,-0.350144,2
0.563765,-0.798733,1
0.899247,-0.074960,1
0.170228,-0.510261,2
0.747221,-0.720124,1
0.416595,-0.795510,1
0.493390,-0.861219,1
0.438345,-0.334803,2
0.280536,-0.318571,2
0.410948,-0.874597,1
0.026172,-1.045612,1
0.259390,-0.439510,2
0.681959,-0.666210,1
0.312386,-0.905506,1
0.890048,-0.487036,1
0.572243,-0.894546,1
0.322819,-0.194142,2
0.114519,-0.452299,2
0.689049,-0.770232,1
0.241150,-0.372525,2
0.558248,-0.105557,2
0.349099,-0.954234,1
0.224684,-0.963514,1
0.559822,-0.785299,1
-0.002726,-0.466735,2
0.444603,-0.190178,2
0.906598,-0.404357,1
0.729825,-0.647401,1
0.558179,-0.236313,2
0.351480,-0.886464,1
0.470786,-0.072040,2
0.653725,-0.821112,1
0.156731,-0.499744,2
0.114668,-1.001915,1
0.244302,-1.020942,1
0.244400,-0.335761,2
0.735740,-0.685106,1
0.396948,-0.118940,2
0.549508,-0.907616,1
0.325606,-0.343946,2
0.682142,-0.715211,1
0.099496,-0.517153,2
0.868929,-0.463625,1
0.574523,-0.900463,1
0.839709,-0.618502,1
0.201390,-0.452966,2
0.909730,-0.632581,1
0.224163,-0.446930,2
0.998452,-0.026921,1
0.582638,-0.224153,2
0.451608,-0.033114,2
0.045473,-0.989528,1
0.400726,-0.173801,2
0.474298,-0.839882,1
0.442418,-0.216731,2
0.363087,-0.380413,2
0.589172,-0.807412,1
1.010847,-0.005283,1
0.331200,-0.297486,2
0.659531,-0.695661,1
0.303727,-0.343370,2
0.082250,-0.447663,2
0.178248,-1.016245,1
0.350373,-0.132259,2
0.323289,-0.422112,2
0.429490,-0.045932,2
0.478271,-0.267405,2
0.763601,-0.654818,1
0.151195,-0.943113,1
0.432073,-0.381679,2
0.443478,-0.050493,2
0.348743,-0.362998,2
0.365949,-0.387963,2
0.824937,-0.025247,-1
0.444851,-0.180980,2
0.532180,-0.816991,1
0.429069,-0.826660,1
0.835784,-0.664443,1
0.799703,-0.695727,1
0.561012,-0.120764,2
0.271878,-0.976680,1
0.183363,-0.492110,2
0.124889,-0.962154,1
0.339774,-0.983953,1
0.435318,-0.124093,2
0.333018,-0.926729,1
0.344687,-0.312505,2
0.330597,-1.009914,1
0.317070,-0.348283,2
0.215804,-0.927282,1
0.447265,-0.142675,2
0.293555,-0.925043,1
0.183771,-0.514705,2
0.338872,-1.021907,1
0.370408,-0.989935,1
0.451389,-0.321069,2
0.010279,-0.536168,2
0.483963,-0.123541,2
0.457814,-0.010037,2
0.059121,-0.450680,2
0.483914,-0.306331,2
0.288518,-0.321214,2
0.058686,-0.477674,2
0.766552,-0.600525,1
0.848769,-0.447892,1
0.718890,-0.693470,1
0.344078,-0.433056,2
0.075167,-0.932161,1
0.481486,-0.220748,2
0.441596,-0.010980,2
0.556030,-0.167331,2
0.358806,-0.357067,2
0.057132,-0.476391,2
0.017244,-0.504360,2
-0.012096,-0.490439,2
0.831414,-0.588086,1
0.879585,-0.360096,1
0.436352,-0.139261,2
0.200716,-0.965638,1
1.018201,-0.080191,1
0.429837,-0.101501,2
0.461636,-0.108927,2
0.231205,-0.374158,2
0.475210,-0.149304,2
0.427293,-0.240459,2
1.086479,-0.042996,1
0.444502,-0.836094,1
0.038611,-0.511182,2
0.265238,-0.441898,2
-0.006170,-0.506370,2
0.742510,-0.679896,1
0.300125,-0.425694,2
0.477299,-0.117086,2
1.006258,-0.145932,1
0.025958,-0.960925,1
0.661861,-0.622284,1
0.617402,-0.854514,1
0.319065,-0.390452,2
0.352222,-0.373992,2
0.103058,-1.024258,1
0.963546,-0.347569,1
0.169070,-0.416946,2
0.344828,-0.313983,2
0.898195,-0.416483,1
0.387804,-0.242093,2
0.521620,-0.936456,1
0.329334,-0.370804,2
0.938907,-0.300118,1
0.108698,-0.492388,2
0.419478,-0.265070,2
0.814334,-0.412381,1
0.540140,-0.155929,2
0.035954,-0.499493,2
0.025511,-1.030720,1
0.219522,-0.473920,2
0.028929,-0.463277,2
0.343174,-0.439034,2
0.901829,-0.426680,1
0.483427,-0.032699,2
0.195092,-0.523737,2
0.946978,-0.250937,1
0.514389,-0.863722,1
0.199362,-0.977212,1
0.932382,-0.185962,1
0.821548,-0.463301,1
0.343353,-0.409340,2
0.784708,-0.526617,1
0.524187,-0.859046,1
0.891278,-0.194662,1
0.294353,-0.420111,2
0.944847,-0.066298,1
0.552919,-0.802341,1
0.443313,-0.098928,2
0.041655,-0.957375,1
0.922169,-0.010754,1
0.427070,-0.185784,2
0.329380,-0.931271,1
0.483015,-0.031231,2
0.944306,-0.117475,1
0.340970,-0.292000,2
0.363402,-0.303410,2
0.162293,-1.059919,1
0.282976,-0.439210,2
0.741293,-0.645669,1
0.299500,-0.474023,2
0.266398,-0.398587,2
0.032598,-0.529163,2
0.144876,-0.998545,1
0.200749,-0.970031,1
0.348466,-0.397605,2
0.561418,-0.262493,2
0.976801,-0.258187,1
0.734336,-0.722834,1
0.378385,-0.389831,2
0.885315,-0.375666,1
0.958422,-0.158303,1
0.762620,-0.781871,1
0.466634,-0.183468,2
0.259315,-0.404000,2
0.212106,-0.377955,2
0.513353,-0.041701,2
0.758750,-0.647581,1
0.022850,-0.548531,2
0.385130,-0.231502,2
0.469322,-0.829134,1
0.162674,-0.434348,2
0.009041,-0.394603,2
0.741312,-0.590457,1
0.584515,-0.004388,2
0.142357,-0.977699,1
0.909147,-0.602807,1
0.565067,-0.840318,1
0.153114,-0.977439,1
0.408496,-0.157196,2
0.031184,-0.462188,2
0.991404,-0.287337,1
0.130425,-0.549034,2
0.145761,-0.593344,2
0.221424,-0.480384,2
0.402698,-0.121199,2
0.440672,-0.075262,2
0.554108,-0.323539,2
0.052529,-0.976293,1
0.483531,-0.169141,2
0.059364,-1.045701,1
0.270437,-0.910029,1
0.449744,-0.023831,2
0.868770,-0.544190,1
0.911711,-0.409916,1
0.951611,-0.236766,1
0.492144,-0.023527,2
0.453935,-0.179309,2
0.059055,-0.485613,2
0.474118,-0.080675,2
0.001099,-0.630163,2
0.495904,-0.205307,2
1.001853,-0.037660,1
0.323455,-0.418614,2
1.052055,-0.161938,1
0.471653,-0.196691,2
0.210101,-0.434552,2
0.020845,-0.642822,2
1.041928,-0.031812,1
0.618444,-0.872619,1
0.878472,-0.444119,1
0.528198,-0.155675,2
0.369121,-0.280302,2
0.329548,-0.382121,2
0.943876,-0.286758,1
0.907087,-0.346941,1
0.538157,-0.093361,2
0.480457,-0.120708,2
0.267586,-0.967387,1
0.236416,-0.430699,2
0.186279,-0.963740,1
0.323419,-0.931542,1
0.294196,-0.391414,2
0.238067,-1.040048,1
0.223047,-0.448782,2
0.063677,-0.449500,2
0.897431,-0.127497,1
0.128556,-0.415867,2
0.629823,-0.745521,1
0.832172,-0.396647,1
1.024222,-0.008482,1
0.096636,-0.465539,2
0.189915,-0.390542,2
0.161564,-0.437402,2
0.271323,-0.996592,1
0.138551,-0.497992,2
-0.012526,-0.490710,2
0.440086,-0.313908,2
0.226435,-1.032385,1
0.700359,-0.765535,1
0.901911,-0.022428,1
0.117037,-0.962855,1
1.003136,-0.164858,1
1.069044,-0.383277,1
0.044367,-0.513947,2
0.020582,-0.576456,2
0.119874,-0.415031,2
0.095150,-0.557332,2
0.422679,-0.346720,2
0.512982,-0.225934,2
1.049055,-0.054111,1
0.454434,-0.900638,1
0.891971,-0.232084,1
0.900427,-0.511191,1
0.207452,-0.392508,2
0.392120,-0.019933,2
0.079943,-0.489847,2
0.947743,-0.287109,1
0.318081,-0.429179,2
0.993549,-0.261330,1
0.209759,-1.052173,1
0.924964,-0.189728,1
0.437183,-0.188396,2
0.023958,-0.497370,2
0.734609,-0.681539,1
0.602868,-0.768088,1
0.139078,-1.021203,1
0.575287,-0.810941,1
0.931315,-0.440425,1
0.372590,-0.319793,2
0.534840,-0.122809,2
0.892212,-0.236211,1
0.759950,-0.606910,1
0.476898,-0.130609,2
1.011602,-0.489724,1
0.020091,-0.514399,2
0.477506,-0.170947,2
0.254416,-0.417830,2
0.473381,-0.155814,2
0.188179,-0.523124,2
0.467534,-0.267700,2
0.180122,-0.421051,2
0.942357,-0.319726,1
0.953785,-0.299117,1
0.996603,-0.037996,1
0.188262,-0.996959,1
1.097968,-0.127140,1
0.512192,-0.177916,2
0.165453,-0.439767,2
0.479924,-0.079267,2
1.101883,-0.107436,1
0.129411,-0.452578,2
0.127161,-0.461882,2
0.427531,-0.038985,2
0.829154,-0.508823,1
0.188246,-0.373082,2
0.383434,-0.296911,2
0.379289,-0.322598,2
0.514096,-0.086422,2
0.280975,-0.476995,2
0.817128,-0.556536,1
0.322009,-0.466592,2
0.008408,-0.456883,2
-0.004222,-0.466371,2
0.096676,-0.958473,1
0.116463,-0.486509,2
0.955387,-0.320132,1
0.179574,-0.488215,2
0.400718,-0.876891,1
0.273305,-0.938396,1
0.349217,-0.869807,1
0.800984,-0.611904,1
0.379518,-0.919087,1
0.373545,-0.884843,1
0.559645,-0.836944,1
0.148222,-0.468315,2
0.964467,-0.304153,1
0.452678,-0.119176,2
0.032163,-0.961706,1
0.173006,-0.465480,2
0.521208,-0.109381,2
0.847204,-0.567350,1
0.054813,-0.403473,2
0.230742,-0.528669,2
0.855695,-0.548983,1
0.274934,-0.976001,1
0.911184,-0.430195,1
0.494502,-0.013519,2
0.877275,-0.504613,1
0.793872,-0.648293,1
0.263598,-0.345700,2
0.506387,-0.846581,1
0.186019,-0.466620,2
0.260954,-0.492273,2
0.763835,-0.632402,1
0.104455,-0.529159,2
0.202056,-0.433449,2
0.407277,-0.160441,2
0.158180,-0.548839,2
0.510565,-0.009764,2
0.286409,-0.890775,1
0.980393,-0.126459,1
